"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"4","Respiratory disease","43010983","10084380","COVID-19 pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","43053889","10051190","Pneumonia Pseudomonas aeruginosa","LLT","Condition","MedDRA"
"4","Respiratory disease","43562718","10065046","Herpes simplex pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","43562827","10073755","Pneumocystis jirovecii pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","43562971","10074254","Varicella zoster pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","45886525","10074615","Hypoxic respiratory failure","LLT","Condition","MedDRA"
"4","Respiratory disease","45618083","D011015","Pneumonia, Aspiration","Main Heading","Condition","MeSH"
"4","Respiratory disease","46257369","C566343","Hereditary Myopathy with Early Respiratory Failure","Suppl Concept","Condition","MeSH"
"4","Respiratory disease","45616473","D001996","Bronchopneumonia","Main Heading","Condition","MeSH"
"4","Respiratory disease","45619516","D018410","Pneumonia, Bacterial","Main Heading","Condition","MeSH"
"4","Respiratory disease","45618084","D011020","Pneumonia, Pneumocystis","Main Heading","Condition","MeSH"
"4","Respiratory disease","45613235","D011022","Pneumonia, Rickettsial","Main Heading","Condition","MeSH"
"4","Respiratory disease","45613234","D011014","Pneumonia","Main Heading","Condition","MeSH"
"4","Respiratory disease","45611452","C535937","Cholesterol pneumonia","Suppl Concept","Condition","MeSH"
"4","Respiratory disease","45615664","D011019","Pneumonia, Mycoplasma","Main Heading","Condition","MeSH"
"4","Respiratory disease","45610813","D011024","Pneumonia, Viral","Main Heading","Condition","MeSH"
"4","Respiratory disease","45610812","D011018","Pneumonia, Pneumococcal","Main Heading","Condition","MeSH"
"4","Respiratory disease","45617616","C571912","Inhalation anthrax","Suppl Concept","Condition","MeSH"
"4","Respiratory disease","45618183","D014397","Tuberculosis, Pulmonary","Main Heading","Condition","MeSH"
"4","Respiratory disease","45616852","D011001","Pleuropneumonia","Main Heading","Condition","MeSH"
"4","Respiratory disease","45613262","D012131","Respiratory Insufficiency","Main Heading","Condition","MeSH"
"4","Respiratory disease","45619104","D007251","Influenza, Human","Main Heading","Condition","MeSH"
"4","Respiratory disease","733627","D000092124","Organizing Pneumonia","Main Heading","Condition","MeSH"
"4","Respiratory disease","908320","C564377","Myopathy, Distal, With Early Respiratory Failure, Autosomal Dominant","Suppl Concept","Condition","MeSH"
"4","Respiratory disease","45618085","D011023","Pneumonia, Staphylococcal","Main Heading","Condition","MeSH"
"4","Respiratory disease","979316","D000071067","Pneumonia, Necrotizing","Main Heading","Condition","MeSH"
"4","Respiratory disease","979552","C535590","Carrington syndrome","Suppl Concept","Condition","MeSH"
"4","Respiratory disease","45614888","D061387","Chlamydial Pneumonia","Main Heading","Condition","MeSH"
"4","Respiratory disease","1340436","OMOP5166091","Exacerbation of pneumonia","Disorder","Condition","OMOP Extension"
"4","Respiratory disease","1340437","OMOP5166092","Exacerbation of pneumonia caused by SARS-CoV-2","Disorder","Condition","OMOP Extension"
"4","Respiratory disease","1340452","OMOP5166107","Exacerbation of pulmonary tuberculosis","Disorder","Condition","OMOP Extension"
"4","Respiratory disease","1340458","OMOP5166113","Exacerbation of respiratory failure","Disorder","Condition","OMOP Extension"
"4","Respiratory disease","1340380","OMOP5166035","Exacerbation of interstitial pneumonia","Disorder","Condition","OMOP Extension"
"4","Respiratory disease","45439618","A3By400","Pleuropneumonia-like organism (PPLO) infection","Read","Condition","Read"
"4","Respiratory disease","45439630","A789300","HIV disease resulting in Pneumocystis carinii pneumonia","Read","Condition","Read"
"4","Respiratory disease","45440093","H2C..00","Hospital acquired pneumonia","Read","Condition","Read"
"4","Respiratory disease","45440103","H585100","Pulmonary insufficiency following surgery","Read","Condition","Read"
"4","Respiratory disease","45443388","H24y.00","Pneumonia with other infectious diseases EC","Read","Condition","Read"
"4","Respiratory disease","45446738","H200.00","Pneumonia due to adenovirus","Read","Condition","Read"
"4","Respiratory disease","45446739","H22..11","Chest infection - other bacterial pneumonia","Read","Condition","Read"
"4","Respiratory disease","45446740","H220.00","Pneumonia due to klebsiella pneumoniae","Read","Condition","Read"
"4","Respiratory disease","45446741","H22yz00","Pneumonia due to bacteria NOS","Read","Condition","Read"
"4","Respiratory disease","45446742","H24..11","Chest infection with infectious disease EC","Read","Condition","Read"
"4","Respiratory disease","45446743","H24z.00","Pneumonia with infectious diseases EC NOS","Read","Condition","Read"
"4","Respiratory disease","45446744","H271100","Influenza with pharyngitis","Read","Condition","Read"
"4","Respiratory disease","45446754","Hyu0D00","[X]Pneumonia in viral diseases classified elsewhere","Read","Condition","Read"
"4","Respiratory disease","45449540","A11..11","Lung tuberculosis","Read","Condition","Read"
"4","Respiratory disease","45450062","H230.00","Pneumonia due to Eaton's agent","Read","Condition","Read"
"4","Respiratory disease","45450075","Hyu0H00","[X]Other pneumonia, organism unspecified","Read","Condition","Read"
"4","Respiratory disease","45450568","R2y1z00","[D]Respiratory failure NOS","Read","Condition","Read"
"4","Respiratory disease","45453373","H222.11","Pneumonia due to haemophilus influenzae","Read","Condition","Read"
"4","Respiratory disease","45453374","H26..00","Pneumonia due to unspecified organism","Read","Condition","Read"
"4","Respiratory disease","45453375","H261.00","Basal pneumonia due to unspecified organism","Read","Condition","Read"
"4","Respiratory disease","45456255","A122100","Isolated bronchial tuberculosis","Read","Condition","Read"
"4","Respiratory disease","45456784","H20y.00","Viral pneumonia NEC","Read","Condition","Read"
"4","Respiratory disease","45456785","H23z.00","Pneumonia due to specified organism NOS","Read","Condition","Read"
"4","Respiratory disease","45457272","R2y1000","[D]Cardiorespiratory failure","Read","Condition","Read"
"4","Respiratory disease","45459661","AB50500","Chronic pulmonary blastomycosis","Read","Condition","Read"
"4","Respiratory disease","45460082","H22z.00","Bacterial pneumonia NOS","Read","Condition","Read"
"4","Respiratory disease","45460083","H240.00","Pneumonia with measles","Read","Condition","Read"
"4","Respiratory disease","45460084","H25..11","Chest infection - unspecified bronchopneumonia","Read","Condition","Read"
"4","Respiratory disease","45460092","H56y100","Interstitial pneumonia","Read","Condition","Read"
"4","Respiratory disease","45460987","TF22100","Interruption of respiration caused by foreign body in oesophagus","Read","Condition","Read"
"4","Respiratory disease","45463033","A124200","Tuberculosis of lung, confirmed histologically","Read","Condition","Read"
"4","Respiratory disease","45463538","H224.00","Pneumonia due to staphylococcus","Read","Condition","Read"
"4","Respiratory disease","45463539","H24y000","Pneumonia with actinomycosis","Read","Condition","Read"
"4","Respiratory disease","45463553","Hyu0400","[X]Influenza with other respiratory manifestations, influenza virus identified","Read","Condition","Read"
"4","Respiratory disease","45463554","Hyu0A00","[X]Other bacterial pneumonia","Read","Condition","Read"
"4","Respiratory disease","45463555","Hyu0G00","[X]Pneumonia in other diseases classified elsewhere","Read","Condition","Read"
"4","Respiratory disease","45466425","A11z.00","Pulmonary tuberculosis NOS","Read","Condition","Read"
"4","Respiratory disease","45466444","A521.00","Varicella pneumonitis","Read","Condition","Read"
"4","Respiratory disease","45466448","A551.00","Postmeasles pneumonia","Read","Condition","Read"
"4","Respiratory disease","45466843","Fy04.00","Sleep-related respiratory failure","Read","Condition","Read"
"4","Respiratory disease","45466917","H22y100","Pneumonia due to proteus","Read","Condition","Read"
"4","Respiratory disease","45466919","H245.00","Pneumonia with anthrax","Read","Condition","Read"
"4","Respiratory disease","45466920","H27y.00","Influenza with other manifestations","Read","Condition","Read"
"4","Respiratory disease","45466935","H530300","Abscess of lung with pneumonia","Read","Condition","Read"
"4","Respiratory disease","45466938","Hyu0E00","[X]Pneumonia in mycoses classified elsewhere","Read","Condition","Read"
"4","Respiratory disease","45469847","A125X00","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation","Read","Condition","Read"
"4","Respiratory disease","45469853","A212.00","Pulmonary tularaemia","Read","Condition","Read"
"4","Respiratory disease","45470329","H201.00","Pneumonia due to respiratory syncytial virus","Read","Condition","Read"
"4","Respiratory disease","45470331","H23..11","Chest infection - pneumonia organism OS","Read","Condition","Read"
"4","Respiratory disease","45470333","H2B..00","Community acquired pneumonia","Read","Condition","Read"
"4","Respiratory disease","45470340","H530200","Gangrenous pneumonia","Read","Condition","Read"
"4","Respiratory disease","45470346","Hyu0C00","[X]Pneumonia in bacterial diseases classified elsewhere","Read","Condition","Read"
"4","Respiratory disease","45473166","A54x400","Herpes simplex pneumonia","Read","Condition","Read"
"4","Respiratory disease","45473467","F28yz11","Ondine's curse","Read","Condition","Read"
"4","Respiratory disease","45473596","H22yX00","Pneumonia due to other aerobic gram-negative bacteria","Read","Condition","Read"
"4","Respiratory disease","45473597","H27y000","Influenza with encephalopathy","Read","Condition","Read"
"4","Respiratory disease","45473607","H59..00","Respiratory failure","Read","Condition","Read"
"4","Respiratory disease","45476983","H21..11","Chest infection - pneumococcal pneumonia","Read","Condition","Read"
"4","Respiratory disease","45476984","H22y.00","Pneumonia due to other specified bacteria","Read","Condition","Read"
"4","Respiratory disease","45476988","H464z00","Chronic respiratory conditions due to chemical fumes NOS","Read","Condition","Read"
"4","Respiratory disease","45479841","A113.00","Tuberculosis of bronchus","Read","Condition","Read"
"4","Respiratory disease","45480306","H2...00","Pneumonia and influenza","Read","Condition","Read"
"4","Respiratory disease","45480307","H223000","Pneumonia due to streptococcus, group B","Read","Condition","Read"
"4","Respiratory disease","45480309","H24y300","Pneumonia with Q-fever","Read","Condition","Read"
"4","Respiratory disease","45480321","Hyu0500","[X]Influenza with other manifestations, influenza virus identified","Read","Condition","Read"
"4","Respiratory disease","45480322","Hyu0800","[X]Other viral pneumonia","Read","Condition","Read"
"4","Respiratory disease","45483113","A112.00","Tuberculosis of lung with cavitation","Read","Condition","Read"
"4","Respiratory disease","45483114","A114.00","Tuberculous fibrosis of lung","Read","Condition","Read"
"4","Respiratory disease","45483115","A125100","Tuberculosis of lung, bacteriological and histological examination not done","Read","Condition","Read"
"4","Respiratory disease","45483116","A125200","Primary respiratory tuberculosis without mention of bacteriological or histological confirmation","Read","Condition","Read"
"4","Respiratory disease","45483584","H221.00","Pneumonia due to pseudomonas","Read","Condition","Read"
"4","Respiratory disease","45483585","H233.00","Chlamydial pneumonia","Read","Condition","Read"
"4","Respiratory disease","45483586","H247.00","Pneumonia with other systemic mycoses","Read","Condition","Read"
"4","Respiratory disease","45483587","H247200","Pneumonia with histoplasmosis","Read","Condition","Read"
"4","Respiratory disease","45483588","H260.00","Lobar pneumonia due to unspecified organism","Read","Condition","Read"
"4","Respiratory disease","45483590","H2A..11","Influenza A (H1N1) swine flu","Read","Condition","Read"
"4","Respiratory disease","45483605","H591.00","Chronic respiratory failure","Read","Condition","Read"
"4","Respiratory disease","45486463","A12..00","Other respiratory tuberculosis","Read","Condition","Read"
"4","Respiratory disease","45486955","H23..00","Pneumonia due to other specified organisms","Read","Condition","Read"
"4","Respiratory disease","45486956","H270.11","Chest infection - influenza with pneumonia","Read","Condition","Read"
"4","Respiratory disease","45486957","H29..00","Avian influenza","Read","Condition","Read"
